T scat		E scat
31053091	179.8228014
52300267	183.2183871
176929414	109.3643973
221522874	231.6054839
228194680	223.965416
230807397	431.9450424
236464600	190.0095586
237767241	191.7073514
238150552	410.7226316
239038117	397.9891851
245260804	191.7073514
247117405	685.7650764
248394534	131.4357046
248451467	403.9314601
249770169	472.6920713
262870748	440.4340068
266799913	32.11482173
266962231	320.7396095
276585452	140.7735654
295830431	186.6139728
299616653	693.4051443
309590487	240.0944482
310316255	191.7073514
321321302	130.5868081
332747123	499.8567572
335390047	392.8958065
344607508	347.9042954
359424468	312.2506452
360695280	258.7701698
361197465	734.1521732
378032330	251.1301019
380283947	32.96371817
383523049	201.0452122
384569708	530.4170289
392370117	361.4866384
393467044	45.69716469
401472970	33.8126146
408598669	662.8448727
416058049	94.93315789
417076076	117.8533616
427176197	216.325348
427370726	260.4679626
434507029	263.014652
443085523	314.7973345
452087190	336.8686418
472220056	286.7837521
481567368	695.1029372
483169109	729.0587946
486806142	595.7820543
490414785	243.490034
498241291	146.7158404
503743889	237.5477589
510965026	689.1606621
513421495	431.096146
514202699	155.2048048
514654538	701.8941087
531398230	43.99937182
556944478	40.60378608
568639318	613.6088795
573578797	283.3881664
585140311	308.8550594
586491259	177.2761121
595190826	189.1606621
599561447	35.51040747
600799358	195.9518336
605639512	64.37288625
620365646	470.9942784
637746268	268.956927
651786971	661.9959762
657999343	178.9739049
659443780	24.47475382
674641484	672.1827334
684256305	43.99937182
699828808	196.8007301
705354634	426.8516638
707635393	180.6716978
711078457	476.9365535
724235957	702.7430051
734752612	84.74640068
735787487	285.9348557
737593240	31.2659253
738268847	481.1810357
749456820	661.9959762
750536263	712.0808659
751273804	274.0503056
758290618	30.41702886
758372020	454.8652462
759957729	375.0689813
766288326	57.58171477
767350688	132.284601
768973355	31.2659253
769277473	135.6801868
775790750	74.55964346
783375780	184.0672835
783715981	25.32365025
787623615	558.4306112
792189627	76.25743633
797495701	45.69716469
800109778	661.9959762
814899320	670.4849406
816879011	699.3474194
821797430	407.3270458
826255248	698.4985229
831505730	744.3389304
839390702	718.0231409
840512019	88.14198642
851719870	24.47475382
864648470	491.3677929
865519684	207.8363837
866624478	297.8194058
871115383	279.1436842
880708339	360.6377419
882386153	423.4560781
882956814	89.83977929
883219846	376.7667742
887752447	60.12840407
889156139	297.8194058
891683368	35.51040747
896791544	302.0638879
899599560	673.0316299
901843094	191.7073514
902443344	368.2778098
907364564	255.374584
908097474	722.2676231
911439452	639.9246689
912952243	666.2404584
918141639	271.5036163
918178031	82.19971138
920507035	695.9518336
935874156	729.0587946
949034896	218.8720374
951074123	81.35081494
954584966	82.19971138
964838287	714.6275552
975312609	76.25743633
993132813	668.7871477
999967086	36.3593039
1016656686	457.4119355
1024870244	249.432309
1027106666	200.1963158
1028896960	280.8414771
1039498190	488.8211036
1045935451	300.3660951
1047238362	184.0672835
1047471906	49.09275042
1049467955	479.4832428
1069082461	167.9382513
1073252708	77.10633277
1092027802	381.0112564
1095097375	448.0740747
1103853236	145.0180475
1107236511	690.0095586
1113552623	68.61736842
1114812028	74.55964346
1115804656	175.5783192
1116027764	477.7854499
1124520482	66.07067912
1130032064	324.1351952
1138057632	38.05709677
1142118044	71.16405772
1143865475	81.35081494
1145006465	672.1827334
1145724704	229.907691
1152611557	200.1963158
1184052502	741.7922411
1184358981	744.3389304
1200779605	159.4492869
1220074827	668.7871477
1220966308	703.5919015
1232566028	464.203107
1255225815	685.7650764
1258310073	684.0672835
1263154145	724.8143124
1264211114	680.6716978
1269972867	61.82619694
1270537468	68.61736842
1276510354	59.27950764
1277779987	24.47475382
1285699163	94.93315789
1297493543	30.41702886
1318084732	661.1470798
1322064209	206.9874873
1328374197	590.6886757
1331616812	93.23536503
1349327159	324.1351952
1350416577	721.4187267
1352428008	77.10633277
1355960260	581.3508149
1356762059	242.6411375
1359009204	386.9535314
1364558220	680.6716978
1371939963	706.9874873
1381213644	358.0910526
1395192575	265.5613413
1402543457	111.0621902
1407676694	392.04691
1412326455	115.3066723
1412776251	80.50191851
1416848443	180.6716978
1420625491	165.391562
1428857507	318.1929202
1429502432	201.8941087
1431254380	432.7939389
1441133045	247.7345161
1448736893	360.6377419
1453332183	52.48833616
1453693526	109.3643973
1454757956	92.38646859
1456796081	21.92806452
1464743192	83.04860781
1464924462	13.43910017
1474613088	135.6801868
1476468201	29.56813243
1485868047	29.56813243
1506198148	329.2285739
1510701378	192.5562479
1511879845	187.4628693
1525444734	667.9382513
1532516171	350.4509847
1532672340	77.10633277
1535835465	369.1267063
1539384614	706.9874873
1543649942	169.6360441
1547234635	32.96371817
1547444808	76.25743633
1549503926	433.6428353
1550413951	694.2540407
1556969826	415.8160102
1564095021	455.7141426
1568017121	291.0282343
1572969981	315.6462309
1577627521	688.3117657
1583903594	37.20820034
1591951475	690.858455
1593195666	136.5290832
1597986701	467.5986927
1598612928	21.07916808
1609919066	113.6088795
1612041406	394.5935993
1616716255	209.5341766
1627385393	120.4000509
1636184933	26.17254669
1642159161	190.0095586
1646750566	29.56813243
1648741135	284.2370628
1648977164	182.3694907
1656670668	692.5562479
1663259127	586.4441935
1665860376	710.383073
1675787183	320.7396095
1683213120	459.9586248
1698959689	24.47475382
1707677846	86.44419355
1709963617	30.41702886
1710656257	663.6937691
1710699444	698.4985229
1713254184	309.7039559
1714089576	61.82619694
1738748877	27.02144312
1757150954	195.1029372
1757256270	213.7786587
1758701377	434.4917317
1762346889	530.4170289
1763036083	258.7701698
1764763000	83.04860781
1771528545	658.6003905
1772368842	237.5477589
1776304232	114.4577759
1776424778	91.53757216
1780101866	111.9110866
1785338145	680.6716978
1819695569	225.6632088
1821803704	32.96371817
1829411344	427.7005603
1841366807	138.2268761
1841403958	414.1182173
1852869119	67.76847199
1861086005	376.7667742
1865298941	120.4000509
1865384923	293.5749236
1865644388	279.1436842
1872075006	156.0537012
1875010506	302.0638879
1896911882	212.9297623
1899608541	669.6360441
1909530638	685.7650764
