T abs		E abs
31053087	1358.650944
52300263	346.4278732
176929413	376.9855508
221522872	124.8847105
228194677	105.786162
230807394	300.5913568
236464596	300.5913568
237767240	571.7907456
238150549	239.4760015
239038113	143.983259
245260801	189.8197754
247117402	392.2643896
248394530	823.8915859
248451464	243.2957112
249770166	350.2475829
262870746	201.2789045
266799908	736.0382628
266962228	678.7426173
276585450	266.2139694
295830429	499.2162613
299616649	285.312518
309590483	212.7380336
310316253	354.0672926
321321300	224.1971627
332747120	648.1849396
335390044	273.8533888
344607506	224.1971627
359424467	292.9519374
360695277	273.8533888
361197461	961.4011352
378032327	659.6440688
380283943	147.8029687
383523047	598.5287135
384569705	602.3484232
392370114	438.100906
393467041	277.6730985
401472967	373.1658411
408598667	705.4805852
416058045	705.4805852
417076072	594.7090038
427176193	239.4760015
427370724	648.1849396
434507026	690.2017464
443085520	186.0000657
452087188	567.9710359
472220053	281.4928083
481567365	166.9015172
483169107	113.4255814
486806139	434.2811963
490414781	338.7884538
498241287	373.1658411
503743887	193.6394851
510965024	216.5577433
513421493	266.2139694
514202698	147.8029687
514654535	747.4973919
531398227	376.9855508
556944474	644.3652299
568639315	522.1345195
573578794	186.0000657
585140308	491.5768419
586491255	315.8701956
595190823	545.0527777
599561446	296.7716471
600799355	873.5478121
605639508	357.8870023
620365642	449.5600351
637746264	548.8724874
651786968	178.3606463
657999339	178.3606463
659443776	292.9519374
674641480	357.8870023
684256304	224.1971627
699828807	327.3293247
705354631	189.8197754
707635390	338.7884538
711078453	174.5409366
724235954	128.7044202
734752608	877.3675218
735787483	812.4324568
737593235	671.1031979
738268844	625.2666814
749456818	136.3438396
750536259	392.2643896
751273801	147.8029687
758290613	552.6921971
758372016	143.983259
759957725	285.312518
766288325	755.1368113
767350685	548.8724874
768973352	231.8365821
769277472	270.0336791
775790748	143.983259
783375778	243.2957112
783715978	300.5913568
787623611	625.2666814
792189623	201.2789045
797495697	312.0504859
800109775	208.9183239
814899317	713.1200046
816879009	575.6104553
821797428	266.2139694
826255244	159.2620978
831505727	281.4928083
839390698	560.3316165
840512018	159.2620978
851719867	357.8870023
864648467	621.4469717
865519680	155.4423881
866624476	625.2666814
871115381	163.0818075
880708336	522.1345195
882386150	331.1490344
882956811	552.6921971
883219843	289.1322277
887752444	189.8197754
889156136	319.6899053
891683367	312.0504859
896791540	205.0986142
899599556	625.2666814
901843091	189.8197754
902443341	823.8915859
907364560	705.4805852
908097470	109.6058717
911439449	132.5241299
912952240	667.2834882
918141636	468.6585837
918178028	292.9519374
920507032	212.7380336
935874153	235.6562918
949034893	289.1322277
951074120	231.8365821
